StudentID,grad_year,sex,first_gen,admit_type,terms_enrl_ct,studied_away,major_ct,major1,major2,major3,major1_division,major2_division,major3_division,maj_Art,maj_Music,maj_TheaterDance,maj_AsianLanguagesCultures,maj_Classics,maj_English,maj_French,maj_German,maj_Russian,maj_History,maj_Linguistics,maj_Philosophy,maj_ReligiousStudies,maj_SpanishPortuguese,maj_AmericanStudies,maj_EducationalStudies,maj_EnvironmentalStudies,maj_InternationalStudies,maj_LatinAmericanStudies,maj_MediaCulturalStudies,maj_WomenGenderSexualityStudies,maj_Biology,maj_Chemistry,maj_Geology,maj_Mathematics,maj_NeuroscienceStudies,maj_Physics,maj_ComputerScience,maj_Anthropology,maj_Economics,maj_Geography,maj_PoliticalScience,maj_Psychology,maj_Sociology,concentration_ct,Conc1Desc,Conc2Desc,prefix_count,tot_enroll_ct,FineArts_count,Humanities_count,Interdisciplinary_count,NatScienceandMath_count,SocialSciences_count,NonDivisional_count,FineArts_3orfewer,Humanities_3orfewer,Interdisciplinary_3orfewer,NatScienceandMath_3orfewer,SocialSciences_3orfewer
2285,2017-18,M,not first gen,FYR,8,1,2,Russian Studies,International Studies, ,Humanities,Interdisciplinary, ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , ,7,25,1,10,6,1,7,0,1,0,0,1,0
2286,2017-18,M,not first gen,FYR,8,1,1,Computer Science, , ,Natural Sciences and Mathematics, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0, , ,12,33,2,6,2,17,2,4,1,0,1,0,1
2287,2017-18,M,not first gen,FYR,8,0,1,Economics, , ,Social Sciences, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0, , ,10,30,2,3,1,4,20,0,1,1,1,0,0
2288,2017-18,M,not first gen,FYR,8,1,1,Biology, , ,Natural Sciences and Mathematics, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0, , ,12,34,1,6,0,24,2,1,1,0,1,0,1
2289,2017-18,M,not first gen,FYR,8,0,2,Economics,Mathematics, ,Social Sciences,Natural Sciences and Mathematics, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0, , ,12,34,1,5,1,14,12,1,1,0,1,0,0
2290,2017-18,M,not first gen,FYR,8,0,1,Economics, , ,Social Sciences, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0, , ,11,32,2,5,2,5,18,0,1,0,1,0,0
2291,2017-18,M,not first gen,FYR,8,0,1,Economics, , ,Social Sciences, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0, , ,8,30,0,13,0,4,13,0,1,0,1,0,0
2292,2017-18,F,not first gen,FYR,8,1,1,Biology, , ,Natural Sciences and Mathematics, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Community & Global Health, ,13,37,3,5,3,20,3,3,1,0,1,0,1
2293,2017-18,F,not first gen,FYR,8,1,1,English, , ,Humanities, , ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , ,11,37,6,17,0,10,2,2,0,0,1,0,1
2294,2017-18,F,not first gen,FYR,8,0,2,Mathematics,Economics, ,Natural Sciences and Mathematics,Social Sciences, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0, , ,11,41,7,1,0,19,10,4,0,1,1,0,0
2295,2017-18,F,not first gen,FYR,8,1,1,English, , ,Humanities, , ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Critical Theory, ,13,36,1,20,1,2,6,6,1,0,1,1,0
2296,2017-18,M,not first gen,FYR,8,1,1,Anthropology, , ,Social Sciences, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0, , ,8,31,0,7,0,0,21,3,1,0,1,1,0
2297,2017-18,M,not first gen,FYR,8,1,1,Anthropology, , ,Social Sciences, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0, , ,17,34,2,8,3,2,14,5,1,0,1,1,0
2298,2016-17,F, ,TRN, ,1,1,International Studies, , ,Interdisciplinary, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , ,9,25,0,7,6,2,7,3,1,0,0,1,0
2299,2017-18,F,not first gen,FYR,8,0,2,Mathematics,Classics, ,Natural Sciences and Mathematics,Humanities, ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0, , ,9,34,1,12,0,14,7,0,1,0,1,0,0
2300,2017-18,M,first gen,FYR,8,0,1,Economics, , ,Social Sciences, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0, , ,9,29,1,3,1,11,12,1,1,1,1,0,0
2301,2017-18,F,first gen,FYR,8,1,2,Sociology,Political Science, ,Social Sciences,Social Sciences, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0, , ,11,41,2,6,8,2,21,2,1,0,0,1,0
2302,2017-18,M,not first gen,FYR,8,0,1,Political Science, , ,Social Sciences, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0, , ,7,27,1,7,0,2,17,0,1,0,1,1,0
2303,2017-18,M,not first gen,FYR,8,0,1,Psychology, , ,Social Sciences, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0, , ,10,31,0,9,12,1,9,0,1,0,0,1,0
2304,2017-18,F,not first gen,FYR,8,1,3,Psychology,International Studies,Russian Studies,Social Sciences,Interdisciplinary,Humanities,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0, , ,6,40,7,11,6,3,13,0,0,0,0,1,0
2305,2017-18,M,not first gen,FYR,8,0,1,Mathematics, , ,Natural Sciences and Mathematics, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0, , ,11,40,8,7,0,14,11,0,0,0,1,0,0
2306,2017-18,M,first gen,FYR,8,0,1,Computer Science, , ,Natural Sciences and Mathematics, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0, , ,12,34,2,4,3,22,2,1,1,0,1,0,1
2307,2017-18,F,not first gen,FYR,8,0,1,Biology, , ,Natural Sciences and Mathematics, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0, , ,14,35,1,3,3,14,9,5,1,1,1,0,0
2308,2017-18,F,not first gen,FYR,8,1,1,Anthropology, , ,Social Sciences, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,African Studies, ,13,44,9,6,5,2,16,6,0,0,0,1,0
2309,2016-17,M, ,TRN, ,0,1,English, , ,Humanities, , ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , ,7,21,1,14,2,1,3,0,1,0,1,1,1
2310,2017-18,M,not first gen,FYR,8,1,1,English, , ,Humanities, , ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Critical Theory, ,13,32,2,23,1,2,3,1,1,0,1,1,1
2311,2017-18,F,not first gen,FYR,8,1,2,Political Science,English, ,Social Sciences,Humanities, ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0, , ,14,33,0,16,3,2,9,3,1,0,1,1,0
2312,2017-18,F,not first gen,FYR,8,1,1,International Studies, , ,Interdisciplinary, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , ,14,32,4,4,12,2,6,4,0,0,0,1,0
2313,2017-18,F,not first gen,FYR,8,0,3,Biology,Computer Science,Mathematics,Natural Sciences and Mathematics,Natural Sciences and Mathematics,Natural Sciences and Mathematics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0, , ,9,43,9,2,1,30,1,0,0,1,1,0,1
2314,2017-18,F,first gen,FYR,8,1,1,Music, , ,Fine Arts, , ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , ,12,52,39,4,2,2,2,3,0,0,1,1,1
2315,2017-18,M,not first gen,FYR,8,1,2,International Studies,Economics, ,Interdisciplinary,Social Sciences, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,International Development, ,9,34,1,1,10,6,15,1,1,1,0,0,0
2316,2017-18,F,not first gen,FYR,8,1,1,Chemistry, , ,Natural Sciences and Mathematics, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0, , ,13,41,6,5,1,26,2,1,0,0,1,0,1
2317,2017-18,M,not first gen,FYR,8,1,1,Political Science, , ,Social Sciences, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Critical Theory, ,10,39,8,9,4,2,16,0,0,0,0,1,0
2318,2017-18,M,not first gen,FYR,8,1,2,History,English, ,Humanities,Humanities, ,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , ,12,43,11,25,0,2,2,3,0,0,1,1,1
2319,2017-18,F,not first gen,FYR,8,0,2,Mathematics,Computer Science, ,Natural Sciences and Mathematics,Natural Sciences and Mathematics, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0, , ,11,41,4,5,0,29,1,2,0,0,1,0,1
2320,2017-18,M,not first gen,FYR,8,0,2,Philosophy,Mathematics, ,Humanities,Natural Sciences and Mathematics, ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0, , ,7,35,0,16,0,16,2,1,1,0,1,0,1
2321,2017-18,F,not first gen,FYR,8,1,1,Geography, , ,Social Sciences, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0, , ,11,35,0,3,7,5,16,4,1,1,0,0,0
2322,2017-18,F,not first gen,FYR,8,1,1,American Studies, , ,Interdisciplinary, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , ,16,44,9,11,15,1,3,5,0,0,0,1,1
2323,2017-18,M,not first gen,FYR,8,0,1,Political Science, , ,Social Sciences, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0, , ,14,30,2,4,3,7,12,2,1,0,1,0,0
2324,2017-18,F,not first gen,FYR,8,1,1,History, , ,Humanities, , ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , ,15,30,1,18,3,2,5,1,1,0,1,1,0
2325,2017-18,F,first gen,FYR,8,1,1,Neuroscience Studies, , ,Natural Sciences and Mathematics, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0, , ,14,32,2,7,2,15,5,1,1,0,1,0,0
2326,2017-18,F,first gen,FYR,8,1,1,Mathematics, , ,Natural Sciences and Mathematics, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0, , ,12,32,0,6,1,21,3,1,1,0,1,0,1
2327,2017-18,M,first gen,FYR,8,0,1,Computer Science, , ,Natural Sciences and Mathematics, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0, , ,10,35,0,16,0,13,6,0,1,0,1,0,0
2328,2017-18,M,first gen,FYR,8,0,1,Biology, , ,Natural Sciences and Mathematics, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0, , ,13,34,1,6,0,22,4,1,1,0,1,0,0
2329,2017-18,F,not first gen,FYR,8,1,1,International Studies, , ,Interdisciplinary, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Human Rights & Humanitarianism, ,16,49,13,10,7,5,5,9,0,0,0,0,0
2330,2017-18,M,not first gen,FYR,8,0,2,Chemistry,Biology, ,Natural Sciences and Mathematics,Natural Sciences and Mathematics, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,Community & Global Health, ,16,43,1,3,1,31,4,3,1,1,1,0,0
2331,2017-18,M,not first gen,FYR,8,1,1,Geography, , ,Social Sciences, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,Urban Studies, ,10,42,13,13,2,1,10,3,0,0,1,1,0
2332,2017-18,F,not first gen,FYR,8,1,1,Psychology, , ,Social Sciences, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0, , ,12,36,6,5,6,4,13,2,0,0,0,0,0
2333,2017-18,F,not first gen,FYR,8,1,1,International Studies, , ,Interdisciplinary, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Middle East St Islamic Civ, ,12,41,8,13,11,3,5,1,0,0,0,1,0
2334,2017-18,F,not first gen,FYR,8,0,2,Biology,Art, ,Natural Sciences and Mathematics,Fine Arts, ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0, , ,10,40,20,2,1,15,2,0,0,1,1,0,1
2335,2017-18,M,not first gen,FYR,8,1,2,Physics,Computer Science, ,Natural Sciences and Mathematics,Natural Sciences and Mathematics, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0, , ,13,48,14,6,1,24,2,1,0,0,1,0,1
2336,2017-18,M,not first gen,FYR,8,1,1,History, , ,Humanities, , ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Human Rights & Humanitarianism, ,13,38,5,21,2,2,7,1,0,0,1,1,0
2337,2017-18,F,not first gen,FYR,8,1,1,Art, , ,Fine Arts, , ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , ,10,34,14,5,6,1,4,4,0,0,0,1,0
2338,2017-18,M,not first gen,FYR,8,0,1,Physics, , ,Natural Sciences and Mathematics, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, , ,12,32,2,4,0,24,2,0,1,0,1,0,1
2339,2017-18,F,not first gen,FYR,8,1,1,International Studies, , ,Interdisciplinary, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , ,15,39,10,8,8,2,7,4,0,0,0,1,0
2340,2017-18,F,not first gen,FYR,8,1,1,Media and Cultural Studies, , ,Interdisciplinary, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , ,16,32,4,6,11,1,5,5,0,0,0,1,0
2341,2017-18,F,not first gen,FYR,8,0,1,Mathematics, , ,Natural Sciences and Mathematics, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0, , ,10,43,7,1,4,22,4,5,0,1,0,0,0
2342,2017-18,F,not first gen,FYR,8,0,1,Biology, , ,Natural Sciences and Mathematics, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0, , ,12,32,1,6,2,19,3,1,1,0,1,0,1
2343,2017-18,F,not first gen,FYR,8,0,1,Psychology, , ,Social Sciences, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0, , ,9,40,16,2,6,0,14,2,0,1,0,1,0
2344,2017-18,F,not first gen,FYR,8,1,1,Theater and Dance, , ,Fine Arts, , ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , ,11,43,27,10,2,2,1,1,0,0,1,1,1
2345,2017-18,F,not first gen,FYR,8,0,1,Psychology, , ,Social Sciences, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0, , ,9,32,8,1,0,4,14,5,0,1,1,0,0
2346,2017-18,F,not first gen,FYR,8,1,2,International Studies,English, ,Interdisciplinary,Humanities, ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , ,15,36,1,18,6,3,5,3,1,0,0,1,0
2347,2017-18,F,first gen,FYR,8,1,2,Psychology,Educational Studies, ,Social Sciences,Interdisciplinary, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0, , ,10,35,1,1,7,5,15,6,1,1,0,0,0
2348,2017-18,M,not first gen,FYR,8,0,1,Computer Science, , ,Natural Sciences and Mathematics, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0, , ,9,28,7,2,4,14,1,0,0,1,0,0,1
2349,2016-17,F, ,TRN, ,0,1,Geology, , ,Natural Sciences and Mathematics, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0, , ,9,24,0,7,1,16,0,0,1,0,1,0,1
2350,2017-18,F,not first gen,FYR,8,1,2,Environmental Studies,Geography, ,Interdisciplinary,Social Sciences, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0, , ,9,44,15,2,12,3,9,3,0,1,0,1,0
2351,2017-18,M,not first gen,FYR,8,0,2,English,Classics, ,Humanities,Humanities, ,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , ,9,37,8,25,0,2,2,0,0,0,1,1,1
2352,2017-18,F,not first gen,FYR,8,0,2,Mathematics,Computer Science, ,Natural Sciences and Mathematics,Natural Sciences and Mathematics, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0, , ,7,36,1,5,0,23,4,3,1,0,1,0,0
2353,2017-18,F,first gen,FYR,8,1,2,Psychology,Mathematics, ,Social Sciences,Natural Sciences and Mathematics, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0, , ,10,29,1,3,0,10,14,1,1,1,1,0,0
2354,2015-16,M, ,TRN, ,0,1,Mathematics, , ,Natural Sciences and Mathematics, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0, , ,8,21,1,3,1,11,1,4,1,1,1,0,1
2355,2017-18,M,not first gen,FYR,8,0,2,Classics,English, ,Humanities,Humanities, ,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , ,11,34,0,24,2,2,2,4,1,0,1,1,1
2356,2017-18,M,not first gen,FYR,8,1,1,Computer Science, , ,Natural Sciences and Mathematics, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0, , ,11,35,1,7,0,21,3,3,1,0,1,0,1
2357,2017-18,F,not first gen,FYR,8,1,1,Geography, , ,Social Sciences, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,Community & Global Health, ,16,35,1,8,2,4,13,7,1,0,1,0,0
2358,2017-18,F,not first gen,FYR,8,0,1,Economics, , ,Social Sciences, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0, , ,9,52,21,3,0,7,17,4,0,1,1,0,0
2359,2017-18,F,not first gen,FYR,8,1,2,Anthropology,Educational Studies, ,Social Sciences,Interdisciplinary, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0, , ,11,34,1,6,9,2,11,5,1,0,0,1,0
2360,2017-18,M,not first gen,FYR,8,0,2,Computer Science,Mathematics, ,Natural Sciences and Mathematics,Natural Sciences and Mathematics, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0, , ,9,32,4,4,0,21,3,0,0,0,1,0,1
2361,2017-18,F,not first gen,FYR,8,1,1,Art, , ,Fine Arts, , ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , ,12,34,16,4,8,3,1,2,0,0,0,1,1
2362,2017-18,M,not first gen,FYR,8,1,1,Political Science, , ,Social Sciences, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0, , ,12,34,1,10,1,2,19,1,1,0,1,1,0
2363,2017-18,M,not first gen,FYR,8,1,1,Economics, , ,Social Sciences, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0, , ,14,32,1,8,1,4,13,5,1,0,1,0,0
2364,2017-18,F,not first gen,FYR,8,1,1,Geography, , ,Social Sciences, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,Community & Global Health, ,12,37,0,7,3,11,10,6,1,0,1,0,0
2365,2017-18,M,not first gen,FYR,8,0,1,Economics, , ,Social Sciences, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0, , ,11,36,3,4,1,6,20,2,1,0,1,0,0
2366,2017-18,M,not first gen,FYR,8,1,2,Philosophy,Mathematics, ,Humanities,Natural Sciences and Mathematics, ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Critical Theory, ,13,51,13,20,2,10,3,3,0,0,1,0,1
2367,2017-18,F,not first gen,FYR,8,1,2,Biology,Russian Studies, ,Natural Sciences and Mathematics,Humanities, ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0, , ,11,37,1,14,2,17,3,0,1,0,1,0,1
2368,2017-18,M,not first gen,FYR,8,0,2,Geography,Economics, ,Social Sciences,Social Sciences, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0, , ,12,37,0,8,0,5,20,4,1,0,1,0,0
2369,2017-18,F,not first gen,FYR,8,0,1,Chemistry, , ,Natural Sciences and Mathematics, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0, , ,13,34,1,4,0,23,2,4,1,0,1,0,1
2370,2017-18,F,not first gen,FYR,8,1,1,Anthropology, , ,Social Sciences, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,Community & Global Health, ,17,41,7,7,2,4,14,7,0,0,1,0,0
2371,2017-18,F,not first gen,FYR,8,1,1,Neuroscience Studies, , ,Natural Sciences and Mathematics, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0, , ,15,39,2,11,1,15,4,6,1,0,1,0,0
2372,2017-18,M,not first gen,FYR,8,0,1,Computer Science, , ,Natural Sciences and Mathematics, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0, , ,8,30,0,10,2,18,0,0,1,0,1,0,1
2373,2017-18,F,not first gen,FYR,8,1,1,International Studies, , ,Interdisciplinary, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , ,15,34,1,4,12,3,9,5,1,0,0,1,0
2374,2017-18,F,not first gen,FYR,8,1,1,Media and Cultural Studies, , ,Interdisciplinary, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , ,9,34,5,1,16,12,0,0,0,1,0,0,1
